,home_team_id,away_team_id,home_result,away_result,result,extra_time,penalties,replay,date,round,city,id_stadium,edition
301,Brazil,Peru,1,0,home_team,False,False,False,,Preliminary,Rio de Janeiro,,1958
302,Italy,Northern Ireland,1,0,home_team,False,False,False,,Preliminary,Roma,,1958
303,USA,Mexico,2,7,away_team,False,False,False,,Preliminary,Los Angeles,,1958
304,Wales,Czechoslovakia,1,0,home_team,False,False,False,,Preliminary,Cardiff,,1958
305,Northern Ireland,Portugal,3,0,home_team,False,False,False,,Preliminary,Belfast,,1958
306,Greece,Yugoslavia,0,0,draw,False,False,False,,Preliminary,Athína,,1958
307,England,Ireland,5,1,home_team,False,False,False,,Preliminary,London,,1958
308,Scotland,Spain,4,2,home_team,False,False,False,,Preliminary,Glasgow,,1958
309,Indonesia,China,2,0,home_team,False,False,False,,Preliminary,Jakarta,,1958
310,Denmark,England,1,4,away_team,False,False,False,,Preliminary,København,,1958
311,Ireland,England,1,1,draw,False,False,False,,Preliminary,Dublin,,1958
312,GDR,Wales,2,1,home_team,False,False,False,,Preliminary,Leipzig,,1958
313,Switzerland,Scotland,1,2,away_team,False,False,False,,Preliminary,Basel,,1958
314,Norway,Bulgaria,1,2,away_team,False,False,False,,Preliminary,Oslo,,1958
315,Syria,Sudan,1,1,draw,False,False,False,,Preliminary,Damascus,,1958
316,Czechoslovakia,Wales,2,0,home_team,False,False,False,,Preliminary,Praha,,1958
317,Austria,Netherlands,3,2,home_team,False,False,False,,Preliminary,Wien,,1958
318,Portugal,Italy,3,0,home_team,False,False,False,,Preliminary,Lisboa,,1958
319,Spain,Scotland,4,1,home_team,False,False,False,,Preliminary,Madrid,,1958
320,France,Iceland,8,0,home_team,False,False,False,,Preliminary,Nantes,,1958
321,China,Indonesia,4,3,home_team,False,False,False,,Preliminary,Beijing,,1958
322,Belgium,Iceland,8,3,home_team,False,False,False,,Preliminary,Bruxelles,,1958
323,Norway,Hungary,2,1,home_team,False,False,False,,Preliminary,Oslo,,1958
324,Czechoslovakia,GDR,3,1,home_team,False,False,False,,Preliminary,Brno,,1958
325,Greece,Romania,1,2,away_team,False,False,False,,Preliminary,Athína,,1958
326,Colombia,Uruguay,1,1,draw,False,False,False,,Preliminary,Bogotá,,1958
327,Colombia,Paraguay,2,3,away_team,False,False,False,,Preliminary,Bogotá,,1958
328,Canada,USA,5,1,home_team,False,False,False,,Preliminary,Toronto,,1958
329,Hungary,Bulgaria,4,1,home_team,False,False,False,,Preliminary,Budapest,,1958
330,Soviet Union,Poland,3,0,home_team,False,False,False,,Preliminary,Moskva,,1958
331,Indonesia,China,0,0,draw,False,False,False,,Preliminary,Rangoon,,1958
332,Uruguay,Colombia,1,0,home_team,False,False,False,,Preliminary,Montevideo,,1958
333,Canada,Mexico,0,3,away_team,False,False,False,,Preliminary,México DF,,1958
334,Mexico,Canada,2,0,home_team,False,False,False,,Preliminary,México DF,,1958
335,Finland,Poland,1,3,away_team,False,False,False,,Preliminary,Helsinki,,1958
336,USA,Canada,2,3,away_team,False,False,False,,Preliminary,St Louis,,1958
337,Paraguay,Colombia,3,0,home_team,False,False,False,,Preliminary,Asunción,,1958
338,Paraguay,Uruguay,5,0,home_team,False,False,False,,Preliminary,Asunción,,1958
339,Soviet Union,Finland,2,1,home_team,False,False,False,,Preliminary,Moskva,,1958
340,Uruguay,Paraguay,2,0,home_team,False,False,False,,Preliminary,Montevideo,,1958
341,Curaçao,Costa Rica,1,2,away_team,False,False,False,,Preliminary,Willemstad,,1958
342,Curaçao,Guatemala,2,0,home_team,False,False,False,,Preliminary,Willemstad,,1958
343,Finland,Soviet Union,0,10,away_team,False,False,False,,Preliminary,Helsinki,,1958
344,Iceland,France,1,5,away_team,False,False,False,,Preliminary,Reykjavík,,1958
345,Iceland,Belgium,2,5,away_team,False,False,False,,Preliminary,Reykjavík,,1958
346,Luxembourg,Netherlands,2,5,away_team,False,False,False,,Preliminary,Rotterdam,,1958
347,Bulgaria,Hungary,1,2,away_team,False,False,False,,Preliminary,Sofija,,1958
348,Chile,Bolivia,2,1,home_team,False,False,False,,Preliminary,Santiago,,1958
349,Wales,GDR,4,1,home_team,False,False,False,,Preliminary,Cardiff,,1958
350,Netherlands,Austria,1,1,draw,False,False,False,,Preliminary,Amsterdam,,1958
351,Luxembourg,Austria,0,3,away_team,False,False,False,,Preliminary,Luxembourg,,1958
352,Romania,Yugoslavia,1,1,draw,False,False,False,,Preliminary,Bucureşti,,1958
353,Bolivia,Chile,3,0,home_team,False,False,False,,Preliminary,La Paz,,1958
354,Denmark,Ireland,0,2,away_team,False,False,False,,Preliminary,København,,1958
355,Bolivia,Argentina,2,0,home_team,False,False,False,,Preliminary,La Paz,,1958
356,Chile,Argentina,0,2,away_team,False,False,False,,Preliminary,Santiago,,1958
357,Poland,Soviet Union,2,1,home_team,False,False,False,,Preliminary,Chorzów,,1958
358,Argentina,Chile,4,0,home_team,False,False,False,,Preliminary,Buenos Aires,,1958
359,Mexico,Costa Rica,2,0,home_team,False,False,False,,Preliminary,México DF,,1958
360,Belgium,France,0,0,draw,False,False,False,,Preliminary,Bruxelles,,1958
361,GDR,Czechoslovakia,1,4,away_team,False,False,False,,Preliminary,Leipzig,,1958
362,Argentina,Bolivia,4,0,home_team,False,False,False,,Preliminary,Buenos Aires,,1958
363,Costa Rica,Mexico,1,1,draw,False,False,False,,Preliminary,San José,,1958
364,Bulgaria,Norway,7,0,home_team,False,False,False,,Preliminary,Sofija,,1958
365,Poland,Finland,4,0,home_team,False,False,False,,Preliminary,Warszawa,,1958
366,Romania,Greece,3,0,home_team,False,False,False,,Preliminary,Bucureşti,,1958
367,Scotland,Switzerland,3,2,home_team,False,False,False,,Preliminary,Glasgow,,1958
368,Hungary,Norway,5,0,home_team,False,False,False,,Preliminary,Budapest,,1958
369,Yugoslavia,Greece,4,1,home_team,False,False,False,,Preliminary,Beograd,,1958
370,Yugoslavia,Romania,2,0,home_team,False,False,False,,Preliminary,Beograd,,1958
371,Soviet Union,Poland,2,0,home_team,False,False,False,,Preliminary,Leipzig,,1958
372,Switzerland,Spain,1,4,away_team,False,False,False,,Preliminary,Lausanne,,1958
373,Italy,Portugal,3,0,home_team,False,False,False,,Preliminary,Milano,,1958
374,Northern Ireland,Italy,2,1,home_team,False,False,False,,Preliminary,Belfast,,1958
375,Israel,Wales,0,2,away_team,False,False,False,,Preliminary,Tel Aviv,,1958
376,Wales,Israel,2,0,home_team,False,False,False,,Preliminary,Cardiff,,1958
377,Uruguay,Colombia,2,1,home_team,False,False,False,1962-05-30,Group Stage,Arica,,1962
378,Argentina,Bulgaria,1,0,home_team,False,False,False,1962-05-30,Group Stage,Rancagua,,1962
379,Chile,Switzerland,3,1,home_team,False,False,False,1962-05-30,Group Stage,Santiago,,1962
380,Brazil,Mexico,2,0,home_team,False,False,False,1962-05-30,Group Stage,Vina del Mar,,1962
381,Soviet Union,Yugoslavia,2,0,home_team,False,False,False,1962-05-31,Group Stage,Arica,,1962
382,Hungary,England,2,1,home_team,False,False,False,1962-05-31,Group Stage,Rancagua,,1962
383,West Germany,Italy,0,0,draw,False,False,False,1962-05-31,Group Stage,Santiago,,1962
384,Czechoslovakia,Spain,1,0,home_team,False,False,False,1962-05-31,Group Stage,Vina del Mar,,1962
385,Uruguay,Yugoslavia,3,1,home_team,False,False,False,1962-06-02,Group Stage,Arica,,1962
386,England,Argentina,3,1,home_team,False,False,False,1962-06-02,Group Stage,Rancagua,,1962
387,Chile,Italy,2,0,home_team,False,False,False,1962-06-02,Group Stage,Santiago,,1962
388,Brazil,Czechoslovakia,0,0,draw,False,False,False,1962-06-02,Group Stage,Vina del Mar,,1962
389,Colombia,Soviet Union,4,4,draw,False,False,False,1962-06-03,Group Stage,Arica,,1962
390,Hungary,Bulgaria,6,1,home_team,False,False,False,1962-06-03,Group Stage,Rancagua,,1962
391,West Germany,Switzerland,2,1,home_team,False,False,False,1962-06-03,Group Stage,Santiago,,1962
392,Spain,Mexico,1,0,home_team,False,False,False,1962-06-03,Group Stage,Vina del Mar,,1962
393,Soviet Union,Uruguay,2,1,home_team,False,False,False,1962-06-06,Group Stage,Arica,,1962
394,Argentina,Hungary,0,0,draw,False,False,False,1962-06-06,Group Stage,Rancagua,,1962
395,West Germany,Chile,2,0,home_team,False,False,False,1962-06-06,Group Stage,Santiago,,1962
396,Brazil,Spain,2,1,home_team,False,False,False,1962-06-06,Group Stage,Vina del Mar,,1962
397,Yugoslavia,Colombia,5,0,home_team,False,False,False,1962-06-07,Group Stage,Arica,,1962
398,England,Bulgaria,0,0,draw,False,False,False,1962-06-07,Group Stage,Rancagua,,1962
399,Italy,Switzerland,3,0,home_team,False,False,False,1962-06-07,Group Stage,Santiago,,1962
400,Czechoslovakia,Mexico,1,3,away_team,False,False,False,1962-06-07,Group Stage,Vina del Mar,,1962
401,Yugoslavia,West Germany,0,1,away_team,False,False,False,1962-06-10,Quarter-finals,Santiago,,1962
402,Chile,Soviet Union,2,1,home_team,False,False,False,1962-06-10,Quarter-finals,Arica,,1962
403,Brazil,England,3,1,home_team,False,False,False,1962-06-10,Quarter-finals,Vina del Mar,,1962
404,Czechoslovakia,Hungary,1,0,home_team,False,False,False,1962-06-10,Quarter-finals,Rancagua,,1962
405,Brazil,Chile,4,2,home_team,False,False,False,1962-06-13,Semi-finals,Santiago,,1962
406,Czechoslovakia,Yugoslavia,3,1,home_team,True,False,False,1962-06-13,Semi-finals,Vina del Mar,,1962
407,Chile,Yugoslavia,1,0,home_team,False,False,False,1962-06-16,Third Place,Santiago,,1962
408,Brazil,Czechoslovakia,3,1,home_team,False,False,False,1962-06-17,Final,Santiago,,1962
409,Costa Rica,Guatemala,3,2,home_team,False,False,False,,Preliminary,San José,,1962
410,Ghana,Nigeria,4,1,home_team,False,False,False,,Preliminary,Accra,,1962
411,Guatemala,Costa Rica,4,4,draw,False,False,False,,Preliminary,Guatemala,,1962
412,Honduras,Costa Rica,2,1,home_team,False,False,False,,Preliminary,Tegucigalpa,,1962
413,Nigeria,Ghana,2,2,draw,False,False,False,,Preliminary,Lagos,,1962
414,Costa Rica,Honduras,5,0,home_team,False,False,False,,Preliminary,San José,,1962
415,Finland,France,1,2,away_team,False,False,False,,Preliminary,Helsinki,,1962
416,Honduras,Guatemala,1,1,draw,False,False,False,,Preliminary,Tegucigalpa,,1962
417,Guatemala,Honduras,0,2,away_team,False,False,False,,Preliminary,Guatemala,,1962
418,Dutch Guyana,Dutch Antilles,1,2,away_team,False,False,False,,Preliminary,Paramaribo,,1962
419,Sweden,Belgium,2,0,home_team,False,False,False,,Preliminary,Stockholm,,1962
420,Luxembourg,England,0,9,away_team,False,False,False,,Preliminary,Luxembourg,,1962
421,Northern Ireland,FRG,3,4,away_team,False,False,False,,Preliminary,Belfast,,1962
422,Morocco,Tunisia,2,1,home_team,False,False,False,,Preliminary,Casablanca,,1962
423,South Korea,Japan,2,1,home_team,False,False,False,,Preliminary,Seoul,,1962
424,USA,Mexico,3,3,draw,False,False,False,,Preliminary,Los Angeles,,1962
425,Cyprus,Israel,1,1,draw,False,False,False,,Preliminary,Levkosía,,1962
426,Tunisia,Morocco,2,1,home_team,False,False,False,,Preliminary,Tunis,,1962
427,Mexico,USA,3,0,home_team,False,False,False,,Preliminary,México DF,,1962
428,Belgium,Switzerland,2,4,away_team,False,False,False,,Preliminary,Bruxelles,,1962
429,Greece,FRG,0,3,away_team,False,False,False,,Preliminary,Athína,,1962
430,Israel,Cyprus,6,1,home_team,False,False,False,,Preliminary,Tel Aviv,,1962
431,Dutch Antilles,Dutch Guyana,0,0,draw,False,False,False,,Preliminary,Willemstad,,1962
432,Ecuador,Argentina,3,6,away_team,False,False,False,,Preliminary,Guayaquil,,1962
433,France,Bulgaria,3,0,home_team,False,False,False,,Preliminary,Paris,,1962
434,Argentina,Ecuador,5,0,home_team,False,False,False,,Preliminary,Buenos Aires,,1962
435,Costa Rica,Honduras,1,0,home_team,False,False,False,,Preliminary,Guatemala,,1962
436,Morocco,Tunisia,1,1,draw,False,False,False,,Preliminary,Palermo,,1962
437,Israel,Ethiopia,1,0,home_team,False,False,False,,Preliminary,Tel Aviv,,1962
438,Portugal,Luxembourg,6,0,home_team,False,False,False,,Preliminary,Lisboa,,1962
439,Ethiopia,Israel,2,3,away_team,False,False,False,,Preliminary,Tel Aviv,,1962
440,Costa Rica,Mexico,1,0,home_team,False,False,False,,Preliminary,San José,,1962
441,Costa Rica,Dutch Antilles,6,0,home_team,False,False,False,,Preliminary,San José,,1962
442,Ghana,Morocco,0,0,draw,False,False,False,,Preliminary,Accra,,1962
443,Mexico,Dutch Antilles,7,0,home_team,False,False,False,,Preliminary,México DF,,1962
444,Mexico,Costa Rica,4,1,home_team,False,False,False,,Preliminary,México DF,,1962
445,Hungary,GDR,2,0,home_team,False,False,False,,Preliminary,Budapest,,1962
446,Wales,Spain,1,2,away_team,False,False,False,,Preliminary,Cardiff,,1962
447,Dutch Antilles,Costa Rica,2,0,home_team,False,False,False,,Preliminary,Willemstad,,1962
448,Netherlands,Hungary,0,3,away_team,False,False,False,,Preliminary,Rotterdam,,1962
449,Colombia,Peru,1,0,home_team,False,False,False,,Preliminary,Bogotá,,1962
450,Greece,Northern Ireland,2,1,home_team,False,False,False,,Preliminary,Athína,,1962
451,Scotland,Ireland,4,1,home_team,False,False,False,,Preliminary,Glasgow,,1962
452,Ireland,Scotland,0,3,away_team,False,False,False,,Preliminary,Dublin,,1962
453,Peru,Colombia,1,1,draw,False,False,False,,Preliminary,Lima,,1962
454,FRG,Northern Ireland,2,1,home_team,False,False,False,,Preliminary,West-Berlin,,1962
455,GDR,Netherlands,1,1,draw,False,False,False,,Preliminary,Leipzig,,1962
456,Czechoslovakia,Scotland,4,0,home_team,False,False,False,,Preliminary,Bratislava,,1962
457,Spain,Wales,1,1,draw,False,False,False,,Preliminary,Madrid,,1962
458,Switzerland,Belgium,2,1,home_team,False,False,False,,Preliminary,Lausanne,,1962
459,Portugal,England,1,1,draw,False,False,False,,Preliminary,Lisboa,,1962
460,Dutch Antilles,Mexico,0,0,draw,False,False,False,,Preliminary,Willemstad,,1962
461,Sweden,Switzerland,4,0,home_team,False,False,False,,Preliminary,Stockholm,,1962
462,Morocco,Ghana,1,0,home_team,False,False,False,,Preliminary,Casablanca,,1962
463,Norway,Turkey,0,1,away_team,False,False,False,,Preliminary,Oslo,,1962
464,Yugoslavia,Poland,2,1,home_team,False,False,False,,Preliminary,Beograd,,1962
465,Japan,South Korea,0,2,away_team,False,False,False,,Preliminary,Tokyo,,1962
466,Finland,Bulgaria,0,2,away_team,False,False,False,,Preliminary,Helsinki,,1962
467,Soviet Union,Turkey,1,0,home_team,False,False,False,,Preliminary,Moskva,,1962
468,Poland,Yugoslavia,1,1,draw,False,False,False,,Preliminary,Chorzów,,1962
469,Soviet Union,Norway,5,2,home_team,False,False,False,,Preliminary,Moskva,,1962
470,Bolivia,Uruguay,1,1,draw,False,False,False,,Preliminary,La Paz,,1962
471,Uruguay,Bolivia,2,1,home_team,False,False,False,,Preliminary,Montevideo,,1962
472,Norway,Soviet Union,0,3,away_team,False,False,False,,Preliminary,Oslo,,1962
473,GDR,Hungary,2,3,away_team,False,False,False,,Preliminary,Ost-Berlin,,1962
474,Scotland,Czechoslovakia,3,2,home_team,False,False,False,,Preliminary,Glasgow,,1962
475,France,Finland,5,1,home_team,False,False,False,,Preliminary,Paris,,1962
476,England,Luxembourg,4,1,home_team,False,False,False,,Preliminary,London,,1962
477,Belgium,Sweden,0,2,away_team,False,False,False,,Preliminary,Bruxelles,,1962
478,Luxembourg,Portugal,4,2,home_team,False,False,False,,Preliminary,Luxembourg,,1962
479,Ireland,Czechoslovakia,1,3,away_team,False,False,False,,Preliminary,Dublin,,1962
480,Yugoslavia,South Korea,5,1,home_team,False,False,False,,Preliminary,Beograd,,1962
481,Israel,Italy,2,4,away_team,False,False,False,,Preliminary,Tel Aviv,,1962
482,Northern Ireland,Greece,2,0,home_team,False,False,False,,Preliminary,Belfast,,1962
483,FRG,Greece,2,1,home_team,False,False,False,,Preliminary,Augsburg,,1962
484,Hungary,Netherlands,3,3,draw,False,False,False,,Preliminary,Budapest,,1962
485,England,Portugal,2,0,home_team,False,False,False,,Preliminary,London,,1962
486,Switzerland,Sweden,3,2,home_team,False,False,False,,Preliminary,Bern,,1962
487,Bulgaria,Finland,3,1,home_team,False,False,False,,Preliminary,Sofija,,1962
488,Turkey,Norway,2,1,home_team,False,False,False,,Preliminary,İstanbul,,1962
489,Czechoslovakia,Ireland,7,1,home_team,False,False,False,,Preliminary,Praha,,1962
490,Mexico,Paraguay,1,0,home_team,False,False,False,,Preliminary,México DF,,1962
491,Italy,Israel,6,0,home_team,False,False,False,,Preliminary,Torino,,1962
492,Paraguay,Mexico,0,0,draw,False,False,False,,Preliminary,Asunción,,1962
493,Switzerland,Sweden,2,1,home_team,False,False,False,,Preliminary,West-Berlin,,1962
494,Bulgaria,France,1,0,home_team,False,False,False,,Preliminary,Sofija,,1962
495,Turkey,Soviet Union,1,2,away_team,False,False,False,,Preliminary,İstanbul,,1962
496,Morocco,Spain,0,1,away_team,False,False,False,,Preliminary,Casablanca,,1962
497,Spain,Morocco,3,2,home_team,False,False,False,,Preliminary,Madrid,,1962
498,South Korea,Yugoslavia,1,3,away_team,False,False,False,,Preliminary,Seoul,,1962
499,Czechoslovakia,Scotland,4,2,home_team,False,False,False,,Preliminary,Bruxelles,,1962
500,Bulgaria,France,1,0,home_team,False,False,False,,Preliminary,Milano,,1962
501,England,Uruguay,0,0,draw,False,False,False,1966-07-11,Group Stage,London,,1966
502,Brazil,Bulgaria,2,0,home_team,False,False,False,1966-07-12,Group Stage,Liverpool,,1966
503,West Germany,Switzerland,5,0,home_team,False,False,False,1966-07-12,Group Stage,Sheffield,,1966
504,Soviet Union,Korea DPR,3,0,home_team,False,False,False,1966-07-12,Group Stage,Middlesbrough,,1966
505,France,Mexico,1,1,draw,False,False,False,1966-07-13,Group Stage,London,,1966
506,Portugal,Hungary,3,1,home_team,False,False,False,1966-07-13,Group Stage,Manchester,,1966
507,Argentina,Spain,2,1,home_team,False,False,False,1966-07-13,Group Stage,Birmingham,,1966
508,Italy,Chile,2,0,home_team,False,False,False,1966-07-13,Group Stage,Sunderland,,1966
509,Uruguay,France,2,1,home_team,False,False,False,1966-07-15,Group Stage,London,,1966
510,Hungary,Brazil,3,1,home_team,False,False,False,1966-07-15,Group Stage,Liverpool,,1966
511,West Germany,Spain,2,1,home_team,False,False,False,1966-07-15,Group Stage,Birmingham,,1966
512,Chile,Korea DPR,1,1,draw,False,False,False,1966-07-15,Group Stage,Middlesbrough,,1966
513,England,Mexico,2,0,home_team,False,False,False,1966-07-16,Group Stage,London,,1966
514,Portugal,Bulgaria,3,0,home_team,False,False,False,1966-07-16,Group Stage,Manchester,,1966
515,Argentina,Switzerland,2,0,home_team,False,False,False,1966-07-16,Group Stage,Sheffield,,1966
516,Soviet Union,Italy,1,0,home_team,False,False,False,1966-07-16,Group Stage,Sunderland,,1966
517,Argentina,West Germany,0,0,draw,False,False,False,1966-07-16,Group Stage,Birmingham,,1966
518,Mexico,Uruguay,0,0,draw,False,False,False,1966-07-19,Group Stage,London,,1966
519,Portugal,Brazil,3,1,home_team,False,False,False,1966-07-19,Group Stage,Liverpool,,1966
520,Korea DPR,Italy,1,0,home_team,False,False,False,1966-07-19,Group Stage,Middlesbrough,,1966
521,England,France,2,0,home_team,False,False,False,1966-07-20,Group Stage,London,,1966
522,Hungary,Bulgaria,3,1,home_team,False,False,False,1966-07-20,Group Stage,Manchester,,1966
523,Spain,Switzerland,2,1,home_team,False,False,False,1966-07-20,Group Stage,Sheffield,,1966
524,Soviet Union,Chile,2,1,home_team,False,False,False,1966-07-20,Group Stage,Sunderland,,1966
525,England,Argentina,1,0,home_team,False,False,False,1966-07-23,Quarter-finals,London,,1966
526,West Germany,Uruguay,4,0,home_team,False,False,False,1966-07-23,Quarter-finals,Sheffield,,1966
527,Portugal,Korea DPR,5,3,home_team,False,False,False,1966-07-23,Quarter-finals,Liverpool,,1966
528,Soviet Union,Hungary,2,1,home_team,False,False,False,1966-07-23,Quarter-finals,Sunderland,,1966
529,West Germany,Soviet Union,2,1,home_team,False,False,False,1966-07-25,Semi-finals,Liverpool,,1966
530,England,Portugal,2,1,home_team,False,False,False,1966-07-26,Semi-finals,London,,1966
531,Portugal,Soviet Union,2,1,home_team,False,False,False,1966-07-28,Third Place,London,,1966
532,England,West Germany,4,2,home_team,True,False,False,1966-07-30,Final,London,,1966
533,Netherlands,Albania,2,0,home_team,False,False,False,,Preliminary,Rotterdam,,1966
